#auto generated file!
180.0;48;68;84
186.0;48;70;82
192.0;48;70;82
198.0;47;70;83
204.0;47;70;83
210.0;48;69;83
216.0;46;71;83
222.0;47;72;81
228.0;47;74;79
234.0;49;74;77
240.0;50;73;77
246.0;51;72;77
252.0;52;71;77
258.0;54;69;77
264.0;54;69;77
270.0;54;71;75
276.0;54;69;77
282.0;54;69;77
288.0;54;70;76
294.0;54;70;76
300.0;55;69;76
306.0;55;70;75
312.0;56;68;76
318.0;56;66;78
324.0;55;66;79
330.0;57;63;80
336.0;56;64;80
342.0;57;64;79
348.0;57;64;79
354.0;55;64;81
360.0;54;65;81
366.0;55;65;80
372.0;57;64;79
378.0;57;67;76
384.0;55;69;76
390.0;57;67;76
396.0;57;65;78
402.0;56;66;78
408.0;55;68;77
414.0;53;67;80
420.0;54;67;79
426.0;55;67;78
432.0;54;69;77
438.0;56;71;73
444.0;57;72;71
450.0;55;74;71
456.0;56;72;72
462.0;58;72;70
468.0;57;70;73
474.0;57;72;71
480.0;58;72;70
486.0;59;73;68
492.0;60;72;68
498.0;60;76;64
504.0;59;76;65
510.0;60;74;66
516.0;60;74;66
522.0;60;73;67
528.0;62;73;65
534.0;61;75;64
540.0;60;74;66
546.0;61;73;66
552.0;60;71;69
558.0;60;72;68
564.0;59;74;67
570.0;60;72;68
576.0;61;71;68
582.0;59;72;69
588.0;60;70;70
594.0;59;71;70
600.0;59;71;70
606.0;57;73;70
612.0;57;74;69
618.0;56;72;72
624.0;56;72;72
630.0;55;73;72
636.0;54;74;72
642.0;56;73;71
648.0;58;75;67
654.0;57;73;70
660.0;56;73;71
666.0;54;74;72
672.0;53;74;73
678.0;53;75;72
684.0;54;77;69
690.0;57;74;69
696.0;56;74;70
702.0;56;73;71
708.0;55;75;70
714.0;55;74;71
720.0;55;75;70
726.0;53;77;70
732.0;53;77;70
738.0;52;78;70
744.0;52;76;72
750.0;53;75;72
756.0;54;76;70
762.0;55;76;69
768.0;55;77;68
774.0;55;79;66
780.0;56;80;64
786.0;57;79;64
792.0;57;77;66
798.0;56;76;68
804.0;57;77;66
810.0;57;76;67
816.0;58;74;68
822.0;59;74;67
828.0;60;74;66
834.0;59;75;66
840.0;61;74;65
846.0;62;76;62
852.0;60;79;61
858.0;60;79;61
864.0;62;77;61
870.0;61;77;62
876.0;61;74;65
882.0;61;74;65
888.0;60;72;68
894.0;60;71;69
900.0;60;72;68
906.0;60;70;70
912.0;61;72;67
918.0;62;72;66
924.0;62;71;67
930.0;62;70;68
936.0;62;69;69
942.0;61;71;68
948.0;61;71;68
954.0;59;73;68
960.0;59;74;67
966.0;61;72;67
972.0;61;69;70
978.0;61;71;68
984.0;63;71;66
990.0;64;72;64
996.0;65;71;64
1002.0;67;70;63
1008.0;66;69;65
1014.0;66;71;63
1020.0;66;71;63
1026.0;65;71;64
1032.0;63;71;66
1038.0;63;73;64
1044.0;65;75;60
1050.0;64;75;61
1056.0;64;78;58
1062.0;64;76;60
1068.0;63;74;63
1074.0;65;74;61
1080.0;64;74;62
1086.0;64;72;64
1092.0;65;73;62
1098.0;64;73;63
1104.0;67;68;65
1110.0;69;67;64
1116.0;70;66;64
1122.0;71;64;65
1128.0;70;64;66
1134.0;70;65;65
1140.0;70;69;61
1146.0;69;68;63
1152.0;69;73;58
1158.0;71;72;57
1164.0;70;72;58
1170.0;71;71;58
1176.0;75;69;56
1182.0;74;70;56
1188.0;74;71;55
1194.0;76;69;55
1200.0;76;68;56
1206.0;77;68;55
1212.0;76;67;57
1218.0;76;66;58
1224.0;76;67;57
1230.0;76;66;58
1236.0;79;66;55
1242.0;79;67;54
1248.0;78;67;55
1254.0;77;67;56
1260.0;76;67;57
1266.0;75;67;58
1272.0;75;67;58
1278.0;75;68;57
1284.0;76;65;59
1290.0;75;67;58
1296.0;77;68;55
1302.0;75;69;56
1308.0;76;67;57
1314.0;79;65;56
1320.0;78;64;58
1326.0;78;64;58
1332.0;78;64;58
1338.0;78;64;58
1344.0;78;65;57
1350.0;76;65;59
1356.0;74;64;62
1362.0;73;65;62
1368.0;73;63;64
1374.0;71;64;65
1380.0;69;65;66
1386.0;66;64;70
1392.0;68;64;68
1398.0;67;67;66
1404.0;66;64;70
1410.0;66;63;71
1416.0;67;64;69
1422.0;68;64;68
1428.0;66;64;70
1434.0;66;66;68
1440.0;68;66;66
1446.0;68;67;65
1452.0;67;70;63
1458.0;67;66;67
1464.0;66;68;66
1470.0;67;69;64
1476.0;66;70;64
1482.0;65;71;64
1488.0;66;71;63
1494.0;66;71;63
1500.0;65;69;66
1506.0;67;69;64
1512.0;68;69;63
1518.0;68;68;64
1524.0;68;67;65
1530.0;69;68;63
1536.0;69;67;64
1542.0;70;67;63
1548.0;72;68;60
1554.0;73;69;58
1560.0;73;70;57
1566.0;71;69;60
1572.0;70;70;60
1578.0;68;71;61
1584.0;68;71;61
1590.0;68;70;62
1596.0;69;69;62
1602.0;70;64;66
1608.0;72;64;64
1614.0;72;64;64
1620.0;71;65;64
1626.0;72;64;64
1632.0;71;64;65
1638.0;71;67;62
1644.0;71;68;61
1650.0;70;70;60
1656.0;70;70;60
1662.0;70;71;59
1668.0;68;71;61
1674.0;66;72;62
1680.0;68;73;59
1686.0;66;73;61
1692.0;65;74;61
1698.0;65;73;62
1704.0;64;74;62
1710.0;64;77;59
1716.0;64;76;60
1722.0;64;77;59
1728.0;65;75;60
1734.0;64;75;61
1740.0;65;77;58
1746.0;65;77;58
1752.0;64;78;58
1758.0;65;79;56
1764.0;64;79;57
1770.0;63;77;60
1776.0;62;76;62
1782.0;61;78;61
1788.0;62;75;63
1794.0;61;75;64
