#auto generated file!
180.0;102;182;216
186.0;101;186;213
192.0;98;191;211
198.0;98;191;211
204.0;102;191;207
210.0;104;192;204
216.0;103;198;199
222.0;103;197;200
228.0;106;198;196
234.0;106;201;193
240.0;105;198;197
246.0;105;199;196
252.0;107;203;190
258.0;106;202;192
264.0;110;202;188
270.0;109;202;189
276.0;107;201;192
282.0;107;199;194
288.0;111;197;192
294.0;111;196;193
300.0;111;196;193
306.0;112;198;190
312.0;112;197;191
318.0;116;195;189
324.0;117;195;188
330.0;116;198;186
336.0;117;198;185
342.0;119;198;183
348.0;120;196;184
354.0;121;198;181
360.0;121;197;182
366.0;121;199;180
372.0;118;198;184
378.0;119;199;182
384.0;119;199;182
390.0;121;197;182
396.0;124;196;180
402.0;125;198;177
408.0;127;198;175
414.0;129;196;175
420.0;130;197;173
426.0;129;199;172
432.0;130;195;175
438.0;129;196;175
444.0;132;198;170
450.0;132;196;172
456.0;132;198;170
462.0;134;198;168
468.0;131;198;171
474.0;130;199;171
480.0;130;198;172
486.0;129;194;177
492.0;130;196;174
498.0;132;198;170
504.0;132;200;168
510.0;131;204;165
516.0;133;203;164
522.0;136;207;157
528.0;136;210;154
534.0;135;211;154
540.0;137;213;150
546.0;137;212;151
552.0;136;215;149
558.0;135;215;150
564.0;134;213;153
570.0;133;212;155
576.0;134;214;152
582.0;134;215;151
588.0;133;213;154
594.0;131;215;154
600.0;128;217;155
606.0;128;219;153
612.0;129;221;150
618.0;127;216;157
624.0;127;215;158
630.0;127;215;158
636.0;123;213;164
642.0;126;208;166
648.0;130;206;164
654.0;131;205;164
660.0;133;204;163
666.0;133;204;163
672.0;132;205;163
678.0;132;207;161
684.0;131;209;160
690.0;131;211;158
696.0;134;211;155
702.0;134;210;156
708.0;135;211;154
714.0;137;209;154
720.0;139;210;151
726.0;141;208;151
732.0;138;208;154
738.0;137;209;154
744.0;138;208;154
750.0;141;206;153
756.0;142;209;149
762.0;141;207;152
768.0;140;211;149
774.0;140;210;150
780.0;142;212;146
786.0;140;214;146
792.0;142;211;147
798.0;144;209;147
804.0;143;208;149
810.0;145;207;148
816.0;145;205;150
822.0;144;200;156
828.0;140;197;163
834.0;144;199;157
840.0;142;196;162
846.0;143;194;163
852.0;144;191;165
858.0;148;191;161
864.0;149;189;162
870.0;152;184;164
876.0;151;183;166
882.0;151;187;162
888.0;155;187;158
894.0;154;191;155
900.0;155;192;153
906.0;156;191;153
912.0;157;191;152
918.0;159;191;150
924.0;159;190;151
930.0;161;187;152
936.0;158;187;155
942.0;159;184;157
948.0;160;186;154
954.0;158;183;159
960.0;159;185;156
966.0;158;185;157
972.0;159;186;155
978.0;161;183;156
984.0;161;184;155
990.0;156;188;156
996.0;149;188;163
1002.0;150;186;164
1008.0;151;185;164
1014.0;155;184;161
1020.0;153;183;164
1026.0;153;184;163
1032.0;150;185;165
1038.0;150;184;166
1044.0;148;185;167
1050.0;149;184;167
1056.0;149;184;167
1062.0;151;185;164
1068.0;152;188;160
1074.0;153;191;156
1080.0;151;191;158
1086.0;153;191;156
1092.0;156;191;153
1098.0;156;190;154
1104.0;156;193;151
1110.0;157;193;150
1116.0;160;193;147
1122.0;157;195;148
1128.0;157;196;147
1134.0;157;197;146
1140.0;154;197;149
1146.0;155;197;148
1152.0;154;193;153
1158.0;155;193;152
1164.0;155;194;151
1170.0;155;198;147
1176.0;155;194;151
1182.0;155;191;154
1188.0;155;194;151
1194.0;155;192;153
1200.0;156;195;149
1206.0;156;195;149
1212.0;153;196;151
1218.0;154;196;150
1224.0;155;195;150
1230.0;154;200;146
1236.0;153;199;148
1242.0;153;201;146
1248.0;154;200;146
1254.0;154;203;143
1260.0;154;203;143
1266.0;153;202;145
1272.0;153;202;145
1278.0;156;199;145
1284.0;153;199;148
1290.0;153;203;144
1296.0;151;204;145
1302.0;152;203;145
1308.0;150;200;150
1314.0;150;199;151
1320.0;152;197;151
1326.0;151;200;149
1332.0;151;199;150
1338.0;151;201;148
1344.0;152;195;153
1350.0;155;197;148
1356.0;156;198;146
1362.0;158;200;142
1368.0;157;199;144
1374.0;157;198;145
1380.0;156;200;144
1386.0;159;193;148
1392.0;159;195;146
1398.0;158;193;149
1404.0;160;189;151
1410.0;161;189;150
1416.0;159;190;151
1422.0;159;190;151
1428.0;160;188;152
1434.0;156;184;160
1440.0;158;183;159
1446.0;160;187;153
1452.0;164;189;147
1458.0;165;190;145
1464.0;164;188;148
1470.0;163;189;148
1476.0;158;190;152
1482.0;158;187;155
1488.0;158;189;153
1494.0;161;185;154
1500.0;159;188;153
1506.0;157;188;155
1512.0;153;189;158
1518.0;154;187;159
1524.0;155;188;157
1530.0;156;188;156
1536.0;156;184;160
1542.0;158;183;159
1548.0;155;179;166
1554.0;156;185;159
1560.0;154;183;163
1566.0;153;182;165
1572.0;151;187;162
1578.0;153;187;160
1584.0;152;186;162
1590.0;153;185;162
1596.0;155;183;162
1602.0;155;183;162
1608.0;159;182;159
1614.0;160;181;159
1620.0;161;177;162
1626.0;160;178;162
1632.0;158;180;162
1638.0;156;182;162
1644.0;155;181;164
1650.0;154;179;167
1656.0;155;178;167
1662.0;154;179;167
1668.0;156;180;164
1674.0;158;181;161
1680.0;159;178;163
1686.0;160;178;162
1692.0;160;175;165
1698.0;159;178;163
1704.0;157;177;166
1710.0;156;174;170
1716.0;156;176;168
1722.0;156;175;169
1728.0;156;176;168
1734.0;154;173;173
1740.0;152;173;175
1746.0;152;176;172
1752.0;152;177;171
1758.0;148;174;178
1764.0;147;177;176
1770.0;148;175;177
1776.0;147;178;175
1782.0;147;179;174
1788.0;148;180;172
1794.0;147;178;175
