#auto generated file!
180.0;73;156;171
186.0;73;155;172
192.0;77;157;166
198.0;79;160;161
204.0;80;162;158
210.0;81;162;157
216.0;85;158;157
222.0;83;161;156
228.0;83;166;151
234.0;84;166;150
240.0;83;168;149
246.0;84;170;146
252.0;87;168;145
258.0;87;167;146
264.0;88;169;143
270.0;88;172;140
276.0;90;171;139
282.0;90;173;137
288.0;91;174;135
294.0;96;169;135
300.0;94;170;136
306.0;95;172;133
312.0;93;172;135
318.0;95;171;134
324.0;99;168;133
330.0;98;167;135
336.0;99;164;137
342.0;99;161;140
348.0;99;161;140
354.0;98;163;139
360.0;99;160;141
366.0;99;162;139
372.0;100;160;140
378.0;99;160;141
384.0;101;160;139
390.0;102;158;140
396.0;103;154;143
402.0;103;152;145
408.0;104;154;142
414.0;104;155;141
420.0;105;157;138
426.0;107;159;134
432.0;106;159;135
438.0;104;156;140
444.0;104;159;137
450.0;103;160;137
456.0;104;157;139
462.0;106;158;136
468.0;108;160;132
474.0;110;159;131
480.0;108;162;130
486.0;108;163;129
492.0;109;164;127
498.0;110;162;128
504.0;109;161;130
510.0;109;159;132
516.0;107;159;134
522.0;109;155;136
528.0;111;152;137
534.0;115;150;135
540.0;115;149;136
546.0;114;156;130
552.0;115;154;131
558.0;117;149;134
564.0;116;153;131
570.0;115;152;133
576.0;115;147;138
582.0;114;149;137
588.0;115;150;135
594.0;117;146;137
600.0;118;149;133
606.0;117;149;134
612.0;117;147;136
618.0;118;146;136
624.0;117;146;137
630.0;117;145;138
636.0;118;141;141
642.0;119;138;143
648.0;119;140;141
654.0;120;143;137
660.0;123;142;135
666.0;122;144;134
672.0;126;140;134
678.0;125;138;137
684.0;126;136;138
690.0;129;138;133
696.0;128;139;133
702.0;128;140;132
708.0;127;139;134
714.0;127;143;130
720.0;125;146;129
726.0;125;145;130
732.0;126;144;130
738.0;126;144;130
744.0;129;142;129
750.0;130;141;129
756.0;130;141;129
762.0;132;143;125
768.0;129;142;129
774.0;128;141;131
780.0;128;138;134
786.0;131;138;131
792.0;130;139;131
798.0;130;140;130
804.0;129;143;128
810.0;129;147;124
816.0;127;148;125
822.0;126;151;123
828.0;125;152;123
834.0;123;152;125
840.0;124;151;125
846.0;121;150;129
852.0;124;150;126
858.0;123;152;125
864.0;121;154;125
870.0;120;152;128
876.0;122;151;127
882.0;121;156;123
888.0;122;154;124
894.0;123;152;125
900.0;123;152;125
906.0;123;150;127
912.0;122;146;132
918.0;122;147;131
924.0;128;141;131
930.0;128;144;128
936.0;128;144;128
942.0;131;145;124
948.0;132;146;122
954.0;131;146;123
960.0;130;146;124
966.0;132;147;121
972.0;131;146;123
978.0;132;147;121
984.0;132;145;123
990.0;135;145;120
996.0;135;143;122
1002.0;133;143;124
1008.0;131;140;129
1014.0;130;139;131
1020.0;128;141;131
1026.0;128;140;132
1032.0;128;142;130
1038.0;128;147;125
1044.0;129;147;124
1050.0;128;150;122
1056.0;131;148;121
1062.0;130;146;124
1068.0;131;146;123
1074.0;130;145;125
1080.0;131;145;124
1086.0;132;144;124
1092.0;131;145;124
1098.0;130;147;123
1104.0;131;149;120
1110.0;130;154;116
1116.0;128;152;120
1122.0;128;153;119
1128.0;128;158;114
1134.0;126;159;115
1140.0;127;156;117
1146.0;123;158;119
1152.0;121;161;118
1158.0;117;165;118
1164.0;118;165;117
1170.0;120;162;118
1176.0;121;163;116
1182.0;120;162;118
1188.0;118;161;121
1194.0;120;159;121
1200.0;117;162;121
1206.0;119;162;119
1212.0;120;161;119
1218.0;120;162;118
1224.0;115;163;122
1230.0;115;159;126
1236.0;116;160;124
1242.0;116;160;124
1248.0;117;160;123
1254.0;117;161;122
1260.0;115;163;122
1266.0;115;161;124
1272.0;115;159;126
1278.0;114;159;127
1284.0;116;160;124
1290.0;119;158;123
1296.0;120;158;122
1302.0;119;159;122
1308.0;120;160;120
1314.0;120;161;119
1320.0;123;167;110
1326.0;122;167;111
1332.0;126;166;108
1338.0;124;165;111
1344.0;125;160;115
1350.0;126;157;117
1356.0;130;160;110
1362.0;130;161;109
1368.0;128;162;110
1374.0;128;161;111
1380.0;128;161;111
1386.0;130;158;112
1392.0;133;159;108
1398.0;132;157;111
1404.0;134;153;113
1410.0;134;153;113
1416.0;136;151;113
1422.0;136;151;113
1428.0;136;153;111
1434.0;135;153;112
1440.0;132;156;112
1446.0;131;157;112
1452.0;133;154;113
1458.0;131;150;119
1464.0;130;152;118
1470.0;132;151;117
1476.0;133;152;115
1482.0;132;153;115
1488.0;132;151;117
1494.0;133;153;114
1500.0;136;153;111
1506.0;137;152;111
1512.0;137;155;108
1518.0;137;151;112
1524.0;138;156;106
1530.0;137;155;108
1536.0;137;153;110
1542.0;136;153;111
1548.0;136;155;109
1554.0;135;160;105
1560.0;134;163;103
1566.0;133;162;105
1572.0;134;160;106
1578.0;132;161;107
1584.0;131;165;104
1590.0;133;166;101
1596.0;134;168;98
1602.0;132;166;102
1608.0;132;166;102
1614.0;132;163;105
1620.0;134;163;103
1626.0;134;161;105
1632.0;136;163;101
1638.0;133;166;101
1644.0;132;166;102
1650.0;136;163;101
1656.0;134;163;103
1662.0;135;164;101
1668.0;133;167;100
1674.0;134;164;102
1680.0;135;167;98
1686.0;135;165;100
1692.0;132;167;101
1698.0;132;162;106
1704.0;134;163;103
1710.0;136;166;98
1716.0;135;165;100
1722.0;137;166;97
1728.0;138;164;98
1734.0;139;163;98
1740.0;141;162;97
1746.0;144;159;97
1752.0;143;158;99
1758.0;143;158;99
1764.0;142;157;101
1770.0;145;155;100
1776.0;147;151;102
1782.0;146;150;104
1788.0;149;147;104
1794.0;146;151;103
